"Symbol: TAST",,,,,,"Study: VOL (LikeMain)",
"Date Time","Open","High","Low","Close","Change","Volume","Open Interest"
2019-04-17,9.86,9.86,9.6201,9.66,0,107400,
2019-04-18,9.61,9.88,9.61,9.8,0.14000000000000057,89600,
2019-04-22,9.79,9.98,9.75,9.83,0.02999999999999936,163800,
2019-04-23,9.85,10.14,9.84,10.12,0.28999999999999915,287400,
2019-04-24,10.12,10.2425,9.97,10.04,-0.08000000000000007,234400,
2019-04-25,9.99,10.14,9.96,10.06,0.02000000000000135,90600,
2019-04-26,10.1,10.12,9.92,10.02,-0.040000000000000924,159300,
2019-04-29,9.98,10.02,9.84,10,-0.019999999999999574,128000,
2019-04-30,9.96,9.99,9.8,9.81,-0.1899999999999995,188600,
2019-05-01,9.84,10.04,9.6,9.68,-0.13000000000000078,513500,
2019-05-02,9.72,9.915,9.72,9.86,0.17999999999999972,345100,
2019-05-03,9.94,10.34,9.86,10.31,0.45000000000000107,635600,
2019-05-06,10.21,10.54,10.0098,10.5,0.1899999999999995,148600,
2019-05-07,10.51,10.6474,10.44,10.53,0.02999999999999936,413600,
2019-05-08,9.62,9.9,8.96,9.01,-1.5199999999999996,1041200,
2019-05-09,8.96,9.22,8.76,8.83,-0.17999999999999972,465800,
2019-05-10,8.81,8.97,8.59,8.95,0.11999999999999922,366400,
2019-05-13,8.85,9.02,8.53,8.62,-0.33000000000000007,315800,
2019-05-14,8.61,8.8,8.59,8.69,0.07000000000000028,292200,
2019-05-15,8.68,8.68,8.38,8.47,-0.21999999999999886,447100,
2019-05-16,8.49,8.51,8.19,8.31,-0.16000000000000014,750600,
2019-05-17,8.27,8.66,8.16,8.45,0.1399999999999988,436400,
2019-05-20,8.43,8.64,8.38,8.53,0.08000000000000007,411800,
2019-05-21,8.53,8.91,8.53,8.79,0.2599999999999998,559600,
2019-05-22,8.65,8.81,8.5596,8.67,-0.11999999999999922,394600,
2019-05-23,8.78,8.94,8.44,8.72,0.05000000000000071,749700,
2019-05-24,8.78,9.02,8.64,8.84,0.11999999999999922,310400,
2019-05-28,8.83,8.91,8.48,8.55,-0.28999999999999915,249800,
2019-05-29,8.46,8.61,8.28,8.55,0,507600,
2019-05-30,8.56,8.56,8.31,8.44,-0.11000000000000121,352400,
2019-05-31,8.35,8.58,8.26,8.52,0.08000000000000007,292200,
2019-06-03,8.45,8.585,8.31,8.56,0.040000000000000924,307100,
2019-06-04,8.64,8.85,8.64,8.83,0.2699999999999996,196800,
2019-06-05,8.77,8.97,8.68,8.77,-0.0600000000000005,271300,
2019-06-06,8.79,8.79,8.44,8.52,-0.25,193000,
2019-06-07,8.54,8.54,8.395,8.47,-0.049999999999998934,186500,
2019-06-10,8.51,8.67,8.46,8.49,0.019999999999999574,149400,
2019-06-11,8.52,8.61,8.36,8.41,-0.08000000000000007,280100,
2019-06-12,8.39,8.42,8.3,8.32,-0.08999999999999986,134400,
2019-06-13,8.4,8.76,8.365,8.69,0.3699999999999992,340600,
2019-06-14,8.68,8.854,8.5,8.51,-0.17999999999999972,154300,
2019-06-17,8.47,8.59,8.4,8.44,-0.07000000000000028,160500,
2019-06-18,8.52,8.525,8.35,8.47,0.030000000000001137,196700,
2019-06-19,8.5,8.72,8.44,8.45,-0.02000000000000135,308600,
2019-06-20,8.46,8.84,8.37,8.43,-0.019999999999999574,588200,
2019-06-21,8.38,8.8,8.38,8.64,0.21000000000000085,364500,
2019-06-24,8.64,8.89,8.625,8.72,0.08000000000000007,470300,
2019-06-25,8.72,9.05,8.68,8.74,0.019999999999999574,239100,
2019-06-26,8.79,8.83,8.54,8.77,0.02999999999999936,320400,
2019-06-27,8.75,8.9,8.74,8.84,0.07000000000000028,249200,
2019-06-28,8.84,9.15,8.73,9.03,0.1899999999999995,1321900,
2019-07-01,9.11,9.37,9.11,9.35,0.3200000000000003,316500,
2019-07-02,9.33,9.38,9.2,9.33,-0.019999999999999574,284900,
2019-07-03,9.39,9.47,9.29,9.45,0.11999999999999922,124600,
2019-07-05,9.42,9.755,9.39,9.68,0.23000000000000043,198500,
2019-07-08,9.63,9.69,9.21,9.28,-0.40000000000000036,257200,
2019-07-09,9.24,9.28,9.01,9.11,-0.16999999999999993,170000,
2019-07-10,9.15,9.2,8.845,8.97,-0.1399999999999988,187600,
2019-07-11,8.96,9.025,8.62,8.67,-0.3000000000000007,300800,
2019-07-12,8.67,9.15,8.55,8.87,0.1999999999999993,459700,
2019-07-15,8.77,8.96,8.7,8.74,-0.129999999999999,208600,
2019-07-16,8.72,8.76,8.55,8.58,-0.16000000000000014,200800,
2019-07-17,8.6,8.93,8.6,8.84,0.2599999999999998,279500,
2019-07-18,8.8,8.92,8.74,8.8,-0.03999999999999915,157200,
2019-07-19,8.76,8.89,8.75,8.88,0.08000000000000007,173400,
2019-07-22,8.87,8.96,8.615,8.78,-0.10000000000000142,257400,
2019-07-23,8.82,8.89,8.65,8.69,-0.08999999999999986,232700,
2019-07-24,8.66,8.9,8.59,8.87,0.17999999999999972,315500,
2019-07-25,8.87,9.03,8.845,8.92,0.05000000000000071,286100,
2019-07-26,8.96,9.41,8.89,9.37,0.4499999999999993,508900,
2019-07-29,9.35,9.68,9.24,9.44,0.07000000000000028,293300,
2019-07-30,9.44,9.625,9.37,9.5,0.0600000000000005,401200,
2019-07-31,9.5,9.52,9.32,9.32,-0.17999999999999972,378900,
2019-08-01,9.4,9.68,9.32,9.41,0.08999999999999986,402700,
2019-08-02,9.39,9.44,8.73,8.92,-0.4900000000000002,618500,
2019-08-05,8.78,8.89,8.52,8.67,-0.25,406800,
2019-08-06,8.67,8.725,8.5,8.67,0,350200,
2019-08-07,8.6,8.75,8.47,8.7,0.02999999999999936,252200,
2019-08-08,8.45,8.45,7.79,7.79,-0.9099999999999993,1186500,
2019-08-09,7.74,8.35,7.74,8.24,0.4500000000000002,744900,
2019-08-12,8.11,8.16,7.42,7.46,-0.7800000000000002,623200,
2019-08-13,7.48,7.83,7.33,7.52,0.05999999999999961,519100,
2019-08-14,7.41,7.48,7.075,7.13,-0.3899999999999997,601600,
2019-08-15,7.22,7.38,7.04,7.32,0.1900000000000004,477000,
2019-08-16,7.4,7.66,7.36,7.58,0.2599999999999998,393800,
2019-08-19,7.75,7.76,7.37,7.45,-0.1299999999999999,250300,
2019-08-20,7.38,7.46,7.185,7.34,-0.11000000000000032,261400,
2019-08-21,7.3,7.49,7.25,7.26,-0.08000000000000007,238600,
2019-08-22,7.27,7.42,7.02,7.06,-0.20000000000000018,695100,
2019-08-23,7.07,7.1,6.77,6.87,-0.1899999999999995,540100,
2019-08-26,6.95,6.95,6.705,6.93,0.05999999999999961,292000,
2019-08-27,6.97,7.11,6.8,6.81,-0.1200000000000001,366500,
2019-08-28,6.81,7.28,6.69,7.2,0.39000000000000057,1230700,
2019-08-29,7.22,7.5,7.1996,7.35,0.14999999999999947,679300,
2019-08-30,7.4,7.47,7.14,7.3,-0.04999999999999982,269000,
2019-09-03,7.3,7.4,7.23,7.34,0.040000000000000036,286400,
2019-09-04,7.43,7.72,7.41,7.5,0.16000000000000014,433200,
2019-09-05,7.8,8.04,7.69,8.01,0.5099999999999998,450800,
2019-09-06,8.01,8.31,7.89,8.29,0.27999999999999936,779600,
2019-09-09,8.32,8.8,8.32,8.7,0.41000000000000014,606300,
2019-09-10,8.67,8.9,8.4938,8.67,-0.02999999999999936,788000,
2019-09-11,8.7,8.74,8.45,8.57,-0.09999999999999964,421400,
2019-09-12,8.56,8.73,8.37,8.38,-0.1899999999999995,462100,
2019-09-13,8.39,8.54,8.2,8.31,-0.07000000000000028,499900,
2019-09-16,8.53,9.29,8.16,8.93,0.6199999999999992,874000,
2019-09-17,8.87,8.96,8.65,8.82,-0.10999999999999943,378800,
2019-09-18,8.81,8.88,8.55,8.66,-0.16000000000000014,572400,
2019-09-19,8.7,8.83,8.51,8.55,-0.10999999999999943,513300,
2019-09-20,8.54,8.74,8.29,8.49,-0.0600000000000005,465000,
2019-09-23,8.42,8.49,8.3,8.33,-0.16000000000000014,257000,
2019-09-24,8.33,8.375,8.16,8.24,-0.08999999999999986,201600,
2019-09-25,8.19,8.34,8.04,8.28,0.03999999999999915,584900,
2019-09-26,8.23,8.27,8.01,8.15,-0.129999999999999,191300,
2019-09-27,8.17,8.355,8.1,8.14,-0.009999999999999787,167700,
2019-09-30,8.13,8.36,8.13,8.29,0.14999999999999858,390800,
2019-10-01,8.28,8.37,8.075,8.25,-0.03999999999999915,355200,
2019-10-02,8.2,8.2,7.42,7.475,-0.7750000000000004,679800,
2019-10-03,7.5,7.51,6.71,6.76,-0.7149999999999999,1734400,
2019-10-04,6.8,6.89,6.4,6.8,0.040000000000000036,1254400,
2019-10-07,6.84,7.15,6.63,6.77,-0.03000000000000025,940000,
2019-10-08,6.65,6.98,6.44,6.85,0.08000000000000007,673700,
2019-10-09,6.87,6.94,6.68,6.87,0.020000000000000462,436400,
2019-10-10,6.86,6.91,6.68,6.78,-0.08999999999999986,547300,
2019-10-11,6.88,7.11,6.7,6.86,0.08000000000000007,771400,
2019-10-14,6.86,6.86,6.46,6.49,-0.3700000000000001,481800,
2019-10-15,6.53,6.56,6.23,6.5,0.009999999999999787,778200,
2019-10-16,6.5,7.04,6.33,7.01,0.5099999999999998,793300,
2019-10-17,6.89,7.355,6.73,7.32,0.3100000000000005,809300,
2019-10-18,7.26,7.58,7.23,7.52,0.1999999999999993,924800,
2019-10-21,7.53,7.84,7.53,7.57,0.05000000000000071,570000,
2019-10-22,7.54,7.59,7.42,7.53,-0.040000000000000036,429300,
2019-10-23,7.51,7.69,7.34,7.65,0.1200000000000001,443500,
2019-10-24,7.66,7.71,7.5,7.69,0.040000000000000036,295300,
2019-10-25,7.7,7.93,7.65,7.9,0.20999999999999996,527900,
2019-10-28,7.91,8.06,7.53,7.59,-0.3100000000000005,598600,
2019-10-29,7.61,7.65,7.36,7.4,-0.1899999999999995,387600,
2019-10-30,7.39,7.4,7.15,7.17,-0.23000000000000043,650600,
2019-10-31,7.17,7.35,7.095,7.13,-0.040000000000000036,593900,
2019-11-01,7.22,7.55,7.15,7.35,0.21999999999999975,518500,
2019-11-04,7.43,7.66,7.31,7.62,0.27000000000000046,399800,
2019-11-05,7.64,7.84,7.63,7.73,0.11000000000000032,481700,
2019-11-06,7.71,7.71,7.43,7.54,-0.1900000000000004,487400,
2019-11-07,6.72,7.4,6.2972,6.61,-0.9299999999999997,2139300,
2019-11-08,6.65,7.64,6.4401,7.57,0.96,886500,
2019-11-11,7.46,7.77,7.14,7.66,0.08999999999999986,584800,
